"","tree","Location","Freq","cluster"
"2290","Salmonella65125.png","South Asia",9,"cluster3"
"2291","Salmonella65125.png","Sub-Saharan Africa",2,"cluster3"
"2292","Salmonella65228.png","East Asia & Pacific",3,"cluster3"
"2293","Salmonella65228.png","Europe & Central Asia",17,"cluster3"
"2294","Salmonella65228.png","North America",46,"cluster3"
"2295","Salmonella66041.png","East Asia & Pacific",1,"cluster3"
"2296","Salmonella66041.png","Europe & Central Asia",1,"cluster3"
"2297","Salmonella66041.png","Latin America & Caribbean",3,"cluster3"
"2298","Salmonella66041.png","North America",41,"cluster3"
"2299","Salmonella66151.png","North America",76,"cluster3"
"2300","Salmonella66238.png","East Asia & Pacific",11,"cluster3"
"2301","Salmonella66238.png","Europe & Central Asia",22,"cluster3"
"2302","Salmonella66238.png","Latin America & Caribbean",27,"cluster3"
"2303","Salmonella66238.png","North America",20,"cluster3"
"2304","Salmonella66328.png","Europe & Central Asia",66,"cluster3"
"2305","Salmonella66328.png","North America",15,"cluster3"
"2306","Salmonella67415.png","East Asia & Pacific",1,"cluster3"
"2307","Salmonella67415.png","Europe & Central Asia",4,"cluster3"
"2308","Salmonella67415.png","Latin America & Caribbean",8,"cluster3"
"2309","Salmonella67415.png","North America",73,"cluster3"
"2310","Salmonella68904.png","East Asia & Pacific",14,"cluster3"
"2311","Salmonella68904.png","Europe & Central Asia",23,"cluster3"
"2312","Salmonella68904.png","Middle East & North Africa",1,"cluster3"
"2313","Salmonella68904.png","North America",13,"cluster3"
"2314","Salmonella69414.png","Europe & Central Asia",34,"cluster3"
"2315","Salmonella69414.png","North America",4,"cluster3"
"2316","Salmonella69414.png","South Asia",1,"cluster3"
"2317","Salmonella69414.png","Sub-Saharan Africa",4,"cluster3"
"2318","Salmonella69612.png","East Asia & Pacific",2,"cluster3"
"2319","Salmonella69612.png","Europe & Central Asia",11,"cluster3"
"2320","Salmonella69612.png","Latin America & Caribbean",1,"cluster3"
"2321","Salmonella69612.png","Middle East & North Africa",1,"cluster3"
"2322","Salmonella69612.png","North America",46,"cluster3"
"2323","Serratia336.png","East Asia & Pacific",8,"cluster3"
"2324","Serratia336.png","Europe & Central Asia",10,"cluster3"
"2325","Serratia336.png","Latin America & Caribbean",4,"cluster3"
"2326","Serratia336.png","North America",38,"cluster3"
"2327","Serratia336.png","South Asia",3,"cluster3"
"2328","Serratia336.png","Sub-Saharan Africa",1,"cluster3"
"2329","Vibrio_cholerae572.png","East Asia & Pacific",2,"cluster3"
"2330","Vibrio_cholerae572.png","Latin America & Caribbean",1,"cluster3"
"2331","Vibrio_cholerae572.png","North America",22,"cluster3"
"2332","Vibrio_cholerae572.png","South Asia",1,"cluster3"
"2333","Vibrio_parahaemolyticus1200.png","East Asia & Pacific",2,"cluster3"
"2334","Vibrio_parahaemolyticus1200.png","Europe & Central Asia",6,"cluster3"
"2335","Vibrio_parahaemolyticus1200.png","North America",24,"cluster3"
"2336","Acinetobacter2275.png","East Asia & Pacific",23,"cluster4"
"2337","Acinetobacter2275.png","Europe & Central Asia",5,"cluster4"
"2338","Acinetobacter2275.png","Latin America & Caribbean",2,"cluster4"
"2339","Acinetobacter2275.png","Middle East & North Africa",1,"cluster4"
"2340","Acinetobacter2275.png","North America",6,"cluster4"
"2341","Acinetobacter2275.png","South Asia",3,"cluster4"
"2342","Acinetobacter2275.png","Sub-Saharan Africa",1,"cluster4"
"2343","Acinetobacter2621.png","East Asia & Pacific",10,"cluster4"
"2344","Acinetobacter2621.png","Europe & Central Asia",14,"cluster4"
"2345","Acinetobacter2621.png","Latin America & Caribbean",6,"cluster4"
"2346","Acinetobacter2621.png","Middle East & North Africa",1,"cluster4"
"2347","Acinetobacter2621.png","North America",29,"cluster4"
"2348","Acinetobacter2621.png","South Asia",10,"cluster4"
"2349","Acinetobacter2621.png","Sub-Saharan Africa",3,"cluster4"
"2350","Campylobacter10390.png","Europe & Central Asia",14,"cluster4"
"2351","Campylobacter10390.png","North America",27,"cluster4"
"2352","Campylobacter11021.png","Europe & Central Asia",4,"cluster4"
"2353","Campylobacter11021.png","North America",88,"cluster4"
"2354","Campylobacter11242.png","Europe & Central Asia",7,"cluster4"
"2355","Campylobacter11242.png","North America",82,"cluster4"
"2356","Campylobacter12075.png","Europe & Central Asia",1,"cluster4"
"2357","Campylobacter12075.png","North America",53,"cluster4"
"2358","Campylobacter13676.png","East Asia & Pacific",4,"cluster4"
"2359","Campylobacter13676.png","Europe & Central Asia",2,"cluster4"
"2360","Campylobacter13676.png","Latin America & Caribbean",3,"cluster4"
"2361","Campylobacter13676.png","North America",84,"cluster4"
"2362","Campylobacter13676.png","South Asia",1,"cluster4"
"2363","Campylobacter14732.png","Europe & Central Asia",6,"cluster4"
"2364","Campylobacter14732.png","Latin America & Caribbean",1,"cluster4"
"2365","Campylobacter14732.png","North America",49,"cluster4"
"2366","Campylobacter15497.png","North America",40,"cluster4"
"2367","Campylobacter16713.png","Europe & Central Asia",7,"cluster4"
"2368","Campylobacter16713.png","Latin America & Caribbean",2,"cluster4"
"2369","Campylobacter16713.png","North America",53,"cluster4"
"2370","Campylobacter17178.png","North America",38,"cluster4"
"2371","Campylobacter9304.png","East Asia & Pacific",16,"cluster4"
"2372","Campylobacter9304.png","Europe & Central Asia",2,"cluster4"
"2373","Campylobacter9304.png","North America",8,"cluster4"
"2374","Clostridioides_difficile650.png","East Asia & Pacific",7,"cluster4"
"2375","Clostridioides_difficile650.png","Europe & Central Asia",5,"cluster4"
"2376","Clostridioides_difficile650.png","North America",12,"cluster4"
"2377","Clostridioides_difficile650.png","Sub-Saharan Africa",2,"cluster4"
"2378","Clostridium_perfringens231.png","Europe & Central Asia",18,"cluster4"
"2379","Clostridium_perfringens231.png","North America",17,"cluster4"
"2380","Cronobacter624.png","East Asia & Pacific",21,"cluster4"
"2381","Cronobacter624.png","Europe & Central Asia",12,"cluster4"
"2382","Cronobacter624.png","Middle East & North Africa",4,"cluster4"
"2383","Cronobacter624.png","North America",35,"cluster4"
"2384","Enterobacter2552.png","East Asia & Pacific",2,"cluster4"
"2385","Enterobacter2552.png","Europe & Central Asia",42,"cluster4"
"2386","Enterobacter2552.png","Middle East & North Africa",1,"cluster4"
"2387","Enterobacter2552.png","North America",8,"cluster4"
"2388","Enterobacter2552.png","Sub-Saharan Africa",1,"cluster4"
"2389","Enterobacter2866.png","East Asia & Pacific",4,"cluster4"
"2390","Enterobacter2866.png","Europe & Central Asia",13,"cluster4"
"2391","Enterobacter2866.png","Middle East & North Africa",2,"cluster4"
"2392","Enterobacter2866.png","North America",18,"cluster4"
"2393","Enterobacter2866.png","Sub-Saharan Africa",1,"cluster4"
"2394","Escherichia_coli_Shigella35467.png","East Asia & Pacific",1,"cluster4"
"2395","Escherichia_coli_Shigella35467.png","Europe & Central Asia",6,"cluster4"
"2396","Escherichia_coli_Shigella35467.png","Latin America & Caribbean",1,"cluster4"
"2397","Escherichia_coli_Shigella35467.png","Middle East & North Africa",1,"cluster4"
"2398","Escherichia_coli_Shigella35467.png","North America",48,"cluster4"
"2399","Escherichia_coli_Shigella35467.png","South Asia",6,"cluster4"
"2400","Escherichia_coli_Shigella35467.png","Sub-Saharan Africa",4,"cluster4"
"2401","Escherichia_coli_Shigella35547.png","East Asia & Pacific",1,"cluster4"
"2402","Escherichia_coli_Shigella35547.png","Europe & Central Asia",22,"cluster4"
"2403","Escherichia_coli_Shigella35547.png","North America",14,"cluster4"
"2404","Escherichia_coli_Shigella35599.png","Europe & Central Asia",7,"cluster4"
"2405","Escherichia_coli_Shigella35599.png","Latin America & Caribbean",1,"cluster4"
"2406","Escherichia_coli_Shigella35599.png","North America",30,"cluster4"
"2407","Escherichia_coli_Shigella35599.png","Sub-Saharan Africa",1,"cluster4"
"2408","Escherichia_coli_Shigella36331.png","East Asia & Pacific",7,"cluster4"
"2409","Escherichia_coli_Shigella36331.png","Europe & Central Asia",26,"cluster4"
"2410","Escherichia_coli_Shigella36331.png","Latin America & Caribbean",1,"cluster4"
"2411","Escherichia_coli_Shigella36331.png","North America",21,"cluster4"
"2412","Escherichia_coli_Shigella36331.png","South Asia",1,"cluster4"
"2413","Escherichia_coli_Shigella37119.png","East Asia & Pacific",12,"cluster4"
"2414","Escherichia_coli_Shigella37119.png","Europe & Central Asia",26,"cluster4"
"2415","Escherichia_coli_Shigella37119.png","Latin America & Caribbean",1,"cluster4"
"2416","Escherichia_coli_Shigella37119.png","Middle East & North Africa",2,"cluster4"
"2417","Escherichia_coli_Shigella37119.png","North America",18,"cluster4"
"2418","Escherichia_coli_Shigella38057.png","Europe & Central Asia",60,"cluster4"
"2419","Escherichia_coli_Shigella38057.png","Latin America & Caribbean",1,"cluster4"
"2420","Escherichia_coli_Shigella38057.png","North America",27,"cluster4"
"2421","Escherichia_coli_Shigella38057.png","Sub-Saharan Africa",1,"cluster4"
"2422","Escherichia_coli_Shigella38270.png","East Asia & Pacific",4,"cluster4"
"2423","Escherichia_coli_Shigella38270.png","Europe & Central Asia",38,"cluster4"
"2424","Escherichia_coli_Shigella38270.png","North America",28,"cluster4"
"2425","Escherichia_coli_Shigella39812.png","East Asia & Pacific",2,"cluster4"
"2426","Escherichia_coli_Shigella39812.png","Europe & Central Asia",16,"cluster4"
"2427","Escherichia_coli_Shigella39812.png","North America",23,"cluster4"
"2428","Escherichia_coli_Shigella40378.png","East Asia & Pacific",1,"cluster4"
"2429","Escherichia_coli_Shigella40378.png","Europe & Central Asia",13,"cluster4"
"2430","Escherichia_coli_Shigella40378.png","Latin America & Caribbean",2,"cluster4"
"2431","Escherichia_coli_Shigella40378.png","Middle East & North Africa",1,"cluster4"
"2432","Escherichia_coli_Shigella40378.png","North America",15,"cluster4"
"2433","Escherichia_coli_Shigella41068.png","East Asia & Pacific",1,"cluster4"
"2434","Escherichia_coli_Shigella41068.png","Europe & Central Asia",7,"cluster4"
"2435","Escherichia_coli_Shigella41068.png","Latin America & Caribbean",3,"cluster4"
"2436","Escherichia_coli_Shigella41068.png","North America",23,"cluster4"
"2437","Escherichia_coli_Shigella41068.png","Sub-Saharan Africa",1,"cluster4"
"2438","Escherichia_coli_Shigella42015.png","Europe & Central Asia",5,"cluster4"
"2439","Escherichia_coli_Shigella42015.png","Latin America & Caribbean",1,"cluster4"
"2440","Escherichia_coli_Shigella42015.png","Middle East & North Africa",1,"cluster4"
"2441","Escherichia_coli_Shigella42015.png","North America",26,"cluster4"
"2442","Escherichia_coli_Shigella42015.png","Sub-Saharan Africa",2,"cluster4"
"2443","Escherichia_coli_Shigella42749.png","Europe & Central Asia",12,"cluster4"
"2444","Escherichia_coli_Shigella42749.png","North America",34,"cluster4"
"2445","Escherichia_coli_Shigella42749.png","Sub-Saharan Africa",1,"cluster4"
"2446","Escherichia_coli_Shigella43726.png","Europe & Central Asia",16,"cluster4"
"2447","Escherichia_coli_Shigella43726.png","Latin America & Caribbean",1,"cluster4"
"2448","Escherichia_coli_Shigella43726.png","North America",25,"cluster4"
"2449","Escherichia_coli_Shigella43726.png","South Asia",2,"cluster4"
"2450","Escherichia_coli_Shigella43726.png","Sub-Saharan Africa",3,"cluster4"
"2451","Escherichia_coli_Shigella44288.png","Europe & Central Asia",63,"cluster4"
"2452","Escherichia_coli_Shigella44288.png","North America",3,"cluster4"
"2453","Escherichia_coli_Shigella44846.png","Europe & Central Asia",38,"cluster4"
"2454","Escherichia_coli_Shigella44846.png","North America",1,"cluster4"
"2455","Escherichia_coli_Shigella46087.png","Europe & Central Asia",6,"cluster4"
"2456","Escherichia_coli_Shigella46087.png","Latin America & Caribbean",12,"cluster4"
"2457","Escherichia_coli_Shigella46087.png","North America",61,"cluster4"
"2458","Escherichia_coli_Shigella46355.png","Europe & Central Asia",4,"cluster4"
"2459","Escherichia_coli_Shigella46355.png","Latin America & Caribbean",1,"cluster4"
"2460","Escherichia_coli_Shigella46355.png","North America",85,"cluster4"
"2461","Escherichia_coli_Shigella46522.png","East Asia & Pacific",5,"cluster4"
"2462","Escherichia_coli_Shigella46522.png","Europe & Central Asia",18,"cluster4"
"2463","Escherichia_coli_Shigella46522.png","Latin America & Caribbean",1,"cluster4"
"2464","Escherichia_coli_Shigella46522.png","Middle East & North Africa",1,"cluster4"
"2465","Escherichia_coli_Shigella46522.png","North America",10,"cluster4"
"2466","Escherichia_coli_Shigella46573.png","Europe & Central Asia",19,"cluster4"
"2467","Escherichia_coli_Shigella46573.png","North America",23,"cluster4"
"2468","Escherichia_coli_Shigella46573.png","South Asia",1,"cluster4"
"2469","Escherichia_coli_Shigella47547.png","Europe & Central Asia",48,"cluster4"
"2470","Escherichia_coli_Shigella47547.png","Latin America & Caribbean",1,"cluster4"
"2471","Escherichia_coli_Shigella47547.png","North America",27,"cluster4"
"2472","Escherichia_coli_Shigella47547.png","Sub-Saharan Africa",1,"cluster4"
"2473","Escherichia_coli_Shigella47696.png","Europe & Central Asia",35,"cluster4"
"2474","Escherichia_coli_Shigella47696.png","North America",10,"cluster4"
"2475","Escherichia_coli_Shigella47696.png","South Asia",1,"cluster4"
"2476","Escherichia_coli_Shigella48609.png","Europe & Central Asia",34,"cluster4"
"2477","Escherichia_coli_Shigella48609.png","North America",1,"cluster4"
"2478","Escherichia_coli_Shigella48777.png","East Asia & Pacific",1,"cluster4"
"2479","Escherichia_coli_Shigella48777.png","Europe & Central Asia",5,"cluster4"
"2480","Escherichia_coli_Shigella48777.png","Latin America & Caribbean",6,"cluster4"
"2481","Escherichia_coli_Shigella48777.png","Middle East & North Africa",1,"cluster4"
"2482","Escherichia_coli_Shigella48777.png","North America",10,"cluster4"
"2483","Escherichia_coli_Shigella48777.png","South Asia",17,"cluster4"
"2484","Escherichia_coli_Shigella48777.png","Sub-Saharan Africa",34,"cluster4"
"2485","Escherichia_coli_Shigella48871.png","Europe & Central Asia",6,"cluster4"
"2486","Escherichia_coli_Shigella48871.png","North America",37,"cluster4"
"2487","Escherichia_coli_Shigella49245.png","East Asia & Pacific",2,"cluster4"
"2488","Escherichia_coli_Shigella49245.png","Europe & Central Asia",13,"cluster4"
"2489","Escherichia_coli_Shigella49245.png","North America",20,"cluster4"
"2490","Escherichia_coli_Shigella51449.png","East Asia & Pacific",9,"cluster4"
"2491","Escherichia_coli_Shigella51449.png","Europe & Central Asia",17,"cluster4"
"2492","Escherichia_coli_Shigella51449.png","Latin America & Caribbean",2,"cluster4"
"2493","Escherichia_coli_Shigella51449.png","Middle East & North Africa",3,"cluster4"
"2494","Escherichia_coli_Shigella51449.png","North America",42,"cluster4"
"2495","Escherichia_coli_Shigella51449.png","Sub-Saharan Africa",3,"cluster4"
"2496","Escherichia_coli_Shigella53471.png","East Asia & Pacific",10,"cluster4"
"2497","Escherichia_coli_Shigella53471.png","Europe & Central Asia",5,"cluster4"
"2498","Escherichia_coli_Shigella53471.png","Middle East & North Africa",1,"cluster4"
"2499","Escherichia_coli_Shigella53471.png","North America",7,"cluster4"
"2500","Escherichia_coli_Shigella53700.png","East Asia & Pacific",2,"cluster4"
"2501","Escherichia_coli_Shigella53700.png","Europe & Central Asia",61,"cluster4"
"2502","Escherichia_coli_Shigella53700.png","North America",22,"cluster4"
"2503","Escherichia_coli_Shigella54206.png","Europe & Central Asia",28,"cluster4"
"2504","Escherichia_coli_Shigella54206.png","North America",9,"cluster4"
"2505","Escherichia_coli_Shigella54352.png","East Asia & Pacific",4,"cluster4"
"2506","Escherichia_coli_Shigella54352.png","Europe & Central Asia",2,"cluster4"
"2507","Escherichia_coli_Shigella54352.png","Latin America & Caribbean",1,"cluster4"
"2508","Escherichia_coli_Shigella54352.png","Middle East & North Africa",1,"cluster4"
"2509","Escherichia_coli_Shigella54352.png","North America",23,"cluster4"
"2510","Escherichia_coli_Shigella55514.png","East Asia & Pacific",2,"cluster4"
"2511","Escherichia_coli_Shigella55514.png","Europe & Central Asia",21,"cluster4"
"2512","Escherichia_coli_Shigella55514.png","Middle East & North Africa",2,"cluster4"
"2513","Escherichia_coli_Shigella55514.png","North America",7,"cluster4"
"2514","Escherichia_coli_Shigella55514.png","Sub-Saharan Africa",3,"cluster4"
"2515","Escherichia_coli_Shigella55775.png","East Asia & Pacific",6,"cluster4"
"2516","Escherichia_coli_Shigella55775.png","Europe & Central Asia",1,"cluster4"
"2517","Escherichia_coli_Shigella55775.png","Latin America & Caribbean",1,"cluster4"
"2518","Escherichia_coli_Shigella55775.png","North America",25,"cluster4"
"2519","Escherichia_coli_Shigella55775.png","Sub-Saharan Africa",3,"cluster4"
"2520","Escherichia_coli_Shigella56011.png","Europe & Central Asia",7,"cluster4"
"2521","Escherichia_coli_Shigella56011.png","Latin America & Caribbean",1,"cluster4"
"2522","Escherichia_coli_Shigella56011.png","Middle East & North Africa",1,"cluster4"
"2523","Escherichia_coli_Shigella56011.png","South Asia",16,"cluster4"
"2524","Escherichia_coli_Shigella56011.png","Sub-Saharan Africa",29,"cluster4"
"2525","Escherichia_coli_Shigella56209.png","East Asia & Pacific",1,"cluster4"
"2526","Escherichia_coli_Shigella56209.png","Europe & Central Asia",23,"cluster4"
"2527","Escherichia_coli_Shigella56209.png","North America",8,"cluster4"
"2528","Escherichia_coli_Shigella56409.png","East Asia & Pacific",1,"cluster4"
"2529","Escherichia_coli_Shigella56409.png","Europe & Central Asia",25,"cluster4"
"2530","Escherichia_coli_Shigella56409.png","North America",54,"cluster4"
"2531","Escherichia_coli_Shigella58489.png","Europe & Central Asia",2,"cluster4"
"2532","Escherichia_coli_Shigella58489.png","Latin America & Caribbean",5,"cluster4"
"2533","Escherichia_coli_Shigella58489.png","North America",40,"cluster4"
"2534","Escherichia_coli_Shigella58537.png","East Asia & Pacific",3,"cluster4"
"2535","Escherichia_coli_Shigella58537.png","Europe & Central Asia",4,"cluster4"
"2536","Escherichia_coli_Shigella58537.png","Latin America & Caribbean",3,"cluster4"
"2537","Escherichia_coli_Shigella58537.png","North America",66,"cluster4"
"2538","Escherichia_coli_Shigella60374.png","Europe & Central Asia",13,"cluster4"
"2539","Escherichia_coli_Shigella60374.png","North America",37,"cluster4"
"2540","Escherichia_coli_Shigella60374.png","Sub-Saharan Africa",2,"cluster4"
"2541","Escherichia_coli_Shigella62055.png","Europe & Central Asia",3,"cluster4"
"2542","Escherichia_coli_Shigella62055.png","Latin America & Caribbean",1,"cluster4"
"2543","Escherichia_coli_Shigella62055.png","North America",46,"cluster4"
"2544","Escherichia_coli_Shigella62168.png","Europe & Central Asia",7,"cluster4"
"2545","Escherichia_coli_Shigella62168.png","North America",80,"cluster4"
"2546","Escherichia_coli_Shigella62451.png","North America",40,"cluster4"
"2547","Escherichia_coli_Shigella62744.png","Europe & Central Asia",14,"cluster4"
"2548","Escherichia_coli_Shigella62744.png","Latin America & Caribbean",1,"cluster4"
"2549","Escherichia_coli_Shigella62744.png","North America",79,"cluster4"
"2550","Escherichia_coli_Shigella62879.png","Europe & Central Asia",11,"cluster4"
"2551","Escherichia_coli_Shigella62879.png","Middle East & North Africa",1,"cluster4"
"2552","Escherichia_coli_Shigella62879.png","North America",53,"cluster4"
"2553","Escherichia_coli_Shigella63116.png","East Asia & Pacific",2,"cluster4"
"2554","Escherichia_coli_Shigella63116.png","Europe & Central Asia",12,"cluster4"
"2555","Escherichia_coli_Shigella63116.png","Latin America & Caribbean",1,"cluster4"
"2556","Escherichia_coli_Shigella63116.png","Middle East & North Africa",1,"cluster4"
"2557","Escherichia_coli_Shigella63116.png","North America",18,"cluster4"
"2558","Escherichia_coli_Shigella63344.png","Europe & Central Asia",4,"cluster4"
"2559","Escherichia_coli_Shigella63344.png","North America",41,"cluster4"
"2560","Escherichia_coli_Shigella63535.png","East Asia & Pacific",1,"cluster4"
"2561","Escherichia_coli_Shigella63535.png","Europe & Central Asia",31,"cluster4"
"2562","Escherichia_coli_Shigella63535.png","Latin America & Caribbean",1,"cluster4"
"2563","Escherichia_coli_Shigella63535.png","North America",17,"cluster4"
"2564","Escherichia_coli_Shigella63535.png","South Asia",1,"cluster4"
"2565","Escherichia_coli_Shigella63535.png","Sub-Saharan Africa",2,"cluster4"
"2566","Escherichia_coli_Shigella64329.png","Europe & Central Asia",46,"cluster4"
"2567","Escherichia_coli_Shigella64329.png","North America",12,"cluster4"
"2568","Escherichia_coli_Shigella64329.png","Sub-Saharan Africa",2,"cluster4"
"2569","Escherichia_coli_Shigella64725.png","North America",60,"cluster4"
"2570","Escherichia_coli_Shigella66057.png","Europe & Central Asia",5,"cluster4"
"2571","Escherichia_coli_Shigella66057.png","Middle East & North Africa",1,"cluster4"
"2572","Escherichia_coli_Shigella66057.png","North America",47,"cluster4"
"2573","Escherichia_coli_Shigella66526.png","North America",39,"cluster4"
"2574","Escherichia_coli_Shigella66566.png","Europe & Central Asia",1,"cluster4"
"2575","Escherichia_coli_Shigella66566.png","North America",62,"cluster4"
"2576","Escherichia_coli_Shigella66885.png","North America",84,"cluster4"
"2577","Escherichia_coli_Shigella67992.png","East Asia & Pacific",2,"cluster4"
"2578","Escherichia_coli_Shigella67992.png","Europe & Central Asia",39,"cluster4"
"2579","Escherichia_coli_Shigella67992.png","North America",4,"cluster4"
"2580","Escherichia_coli_Shigella69367.png","East Asia & Pacific",8,"cluster4"
"2581","Escherichia_coli_Shigella69367.png","Europe & Central Asia",2,"cluster4"
"2582","Escherichia_coli_Shigella69367.png","North America",71,"cluster4"
"2583","Escherichia_coli_Shigella69775.png","Europe & Central Asia",1,"cluster4"
"2584","Escherichia_coli_Shigella69775.png","North America",58,"cluster4"
"2585","Klebsiella_oxytoca291.png","East Asia & Pacific",17,"cluster4"
"2586","Klebsiella_oxytoca291.png","Europe & Central Asia",7,"cluster4"
"2587","Klebsiella_oxytoca291.png","Latin America & Caribbean",1,"cluster4"
"2588","Klebsiella_oxytoca291.png","North America",15,"cluster4"
"2589","Klebsiella_oxytoca291.png","Sub-Saharan Africa",2,"cluster4"
"2590","Klebsiella10748.png","East Asia & Pacific",7,"cluster4"
"2591","Klebsiella10748.png","Europe & Central Asia",17,"cluster4"
"2592","Klebsiella10748.png","Latin America & Caribbean",2,"cluster4"
"2593","Klebsiella10748.png","Middle East & North Africa",1,"cluster4"
"2594","Klebsiella10748.png","North America",8,"cluster4"
"2595","Klebsiella10748.png","South Asia",7,"cluster4"
"2596","Klebsiella10748.png","Sub-Saharan Africa",3,"cluster4"
"2597","Klebsiella11473.png","East Asia & Pacific",2,"cluster4"
"2598","Klebsiella11473.png","Europe & Central Asia",5,"cluster4"
"2599","Klebsiella11473.png","Latin America & Caribbean",7,"cluster4"
"2600","Klebsiella11473.png","Middle East & North Africa",1,"cluster4"
"2601","Klebsiella11473.png","North America",15,"cluster4"
"2602","Klebsiella6010.png","East Asia & Pacific",2,"cluster4"
"2603","Klebsiella6010.png","Europe & Central Asia",22,"cluster4"
"2604","Klebsiella6010.png","Middle East & North Africa",1,"cluster4"
"2605","Klebsiella6010.png","North America",12,"cluster4"
"2606","Klebsiella6010.png","South Asia",1,"cluster4"
"2607","Klebsiella8361.png","East Asia & Pacific",1,"cluster4"
"2608","Klebsiella8361.png","Europe & Central Asia",4,"cluster4"
"2609","Klebsiella8361.png","Latin America & Caribbean",2,"cluster4"
"2610","Klebsiella8361.png","Middle East & North Africa",2,"cluster4"
"2611","Klebsiella8361.png","North America",65,"cluster4"
"2612","Klebsiella9913.png","East Asia & Pacific",10,"cluster4"
"2613","Klebsiella9913.png","Europe & Central Asia",27,"cluster4"
"2614","Klebsiella9913.png","Latin America & Caribbean",10,"cluster4"
"2615","Klebsiella9913.png","Middle East & North Africa",1,"cluster4"
"2616","Klebsiella9913.png","North America",18,"cluster4"
"2617","Klebsiella9913.png","South Asia",3,"cluster4"
"2618","Klebsiella9913.png","Sub-Saharan Africa",6,"cluster4"
"2619","Legionella_pneumophila340.png","Europe & Central Asia",35,"cluster4"
"2620","Listeria10177.png","Europe & Central Asia",1,"cluster4"
"2621","Listeria10177.png","North America",60,"cluster4"
"2622","Listeria10408.png","East Asia & Pacific",1,"cluster4"
"2623","Listeria10408.png","Europe & Central Asia",13,"cluster4"
"2624","Listeria10408.png","North America",64,"cluster4"
"2625","Listeria11004.png","North America",54,"cluster4"
"2626","Listeria11159.png","Europe & Central Asia",4,"cluster4"
"2627","Listeria11159.png","North America",58,"cluster4"
"2628","Listeria11244.png","Europe & Central Asia",3,"cluster4"
"2629","Listeria11244.png","Latin America & Caribbean",1,"cluster4"
"2630","Listeria11244.png","North America",44,"cluster4"
"2631","Listeria11577.png","Latin America & Caribbean",4,"cluster4"
"2632","Listeria11577.png","North America",41,"cluster4"
"2633","Listeria11628.png","Europe & Central Asia",1,"cluster4"
"2634","Listeria11628.png","Latin America & Caribbean",1,"cluster4"
"2635","Listeria11628.png","North America",45,"cluster4"
"2636","Listeria11781.png","East Asia & Pacific",1,"cluster4"
"2637","Listeria11781.png","Europe & Central Asia",1,"cluster4"
"2638","Listeria11781.png","Latin America & Caribbean",2,"cluster4"
"2639","Listeria11781.png","North America",47,"cluster4"
"2640","Listeria12511.png","East Asia & Pacific",1,"cluster4"
"2641","Listeria12511.png","North America",37,"cluster4"
"2642","Listeria12668.png","Europe & Central Asia",8,"cluster4"
"2643","Listeria12668.png","Latin America & Caribbean",1,"cluster4"
"2644","Listeria12668.png","North America",41,"cluster4"
"2645","Listeria12668.png","Sub-Saharan Africa",1,"cluster4"
"2646","Listeria12898.png","North America",67,"cluster4"
"2647","Listeria12993.png","North America",89,"cluster4"
"2648","Listeria13154.png","East Asia & Pacific",1,"cluster4"
"2649","Listeria13154.png","Europe & Central Asia",1,"cluster4"
"2650","Listeria13154.png","North America",65,"cluster4"
"2651","Listeria13230.png","Europe & Central Asia",3,"cluster4"
"2652","Listeria13230.png","North America",58,"cluster4"
"2653","Listeria13436.png","Europe & Central Asia",1,"cluster4"
"2654","Listeria13436.png","North America",23,"cluster4"
"2655","Listeria13519.png","Europe & Central Asia",22,"cluster4"
"2656","Listeria13519.png","North America",24,"cluster4"
"2657","Listeria13733.png","East Asia & Pacific",1,"cluster4"
"2658","Listeria13733.png","Europe & Central Asia",4,"cluster4"
"2659","Listeria13733.png","Latin America & Caribbean",3,"cluster4"
"2660","Listeria13733.png","North America",50,"cluster4"
"2661","Listeria13733.png","South Asia",1,"cluster4"
"2662","Listeria13733.png","Sub-Saharan Africa",1,"cluster4"
"2663","Listeria14177.png","East Asia & Pacific",1,"cluster4"
"2664","Listeria14177.png","Europe & Central Asia",1,"cluster4"
"2665","Listeria14177.png","Latin America & Caribbean",5,"cluster4"
"2666","Listeria14177.png","North America",22,"cluster4"
"2667","Listeria7808.png","East Asia & Pacific",6,"cluster4"
"2668","Listeria7808.png","Europe & Central Asia",8,"cluster4"
"2669","Listeria7808.png","North America",36,"cluster4"
"2670","Listeria8464.png","North America",33,"cluster4"
"2671","Listeria8499.png","East Asia & Pacific",6,"cluster4"
"2672","Listeria8499.png","Europe & Central Asia",13,"cluster4"
"2673","Listeria8499.png","North America",24,"cluster4"
"2674","Listeria8754.png","East Asia & Pacific",2,"cluster4"
"2675","Listeria8754.png","Europe & Central Asia",2,"cluster4"
"2676","Listeria8754.png","Latin America & Caribbean",1,"cluster4"
"2677","Listeria8754.png","North America",70,"cluster4"
"2678","Listeria9118.png","East Asia & Pacific",4,"cluster4"
"2679","Listeria9118.png","Europe & Central Asia",9,"cluster4"
"2680","Listeria9118.png","Latin America & Caribbean",1,"cluster4"
"2681","Listeria9118.png","North America",50,"cluster4"
"2682","Listeria9990.png","East Asia & Pacific",1,"cluster4"
"2683","Listeria9990.png","Europe & Central Asia",6,"cluster4"
"2684","Listeria9990.png","Latin America & Caribbean",1,"cluster4"
"2685","Listeria9990.png","North America",22,"cluster4"
"2686","Mycobacterium_tuberculosis3113.png","East Asia & Pacific",8,"cluster4"
