"","stats","clusters","values"
"4971","B1","cluster1",38.8152528027528
"4972","B1","cluster1",32.2924353424353
"4973","B1","cluster1",40.2632571750525
"4974","B1","cluster1",23.2269591519592
"4975","B1","cluster1",21.7882597650551
"4976","B1","cluster1",34.5316463498377
"4977","B1","cluster1",26.2324096654979
"4978","B1","cluster1",23.7235861360861
"4979","B1","cluster1",44.1858538376492
"4980","B1","cluster1",35.8171841015881
"4981","B1","cluster1",43.6900654900655
"4982","B1","cluster1",35.4418285287699
"4983","B1","cluster1",45.1250360750361
"4984","B1","cluster1",37.1477396571437
"4985","B1","cluster1",24.6640623265623
"4986","B1","cluster1",48.6264572845455
"4987","B1","cluster1",46.3622766122766
"4988","B1","cluster1",37.7459738790621
"4989","B1","cluster1",31.8655122655123
"4990","B1","cluster1",45.7551337551338
"4991","B1","cluster1",16.9123015873016
"4992","B1","cluster1",17.0777528027528
"4993","B1","cluster1",32.2373972218012
"4994","B1","cluster1",37.2164543789544
"4995","B1","cluster1",41.6676609194562
"4996","B1","cluster1",45.3074897324897
"4997","B1","cluster1",40.3213096543979
"4998","B1","cluster1",44.7499152593193
"4999","B1","cluster1",22.6146825396825
"5000","B1","cluster1",23.1789682539683
"5001","B1","cluster1",25.0527528027528
"5002","B1","cluster1",43.025266808355
"5003","B1","cluster1",39.9763639138639
"5004","B1","cluster1",31.5212985543868
"5005","B1","cluster1",34.2917872761913
"5006","B1","cluster1",32.4901362600198
"5007","B1","cluster1",19.0456349206349
"5008","B1","cluster1",41.73389468569
"5009","B1","cluster1",16.9698773448773
"5010","B1","cluster1",21.6739301333342
"5011","B1","cluster1",36.9262265512265
"5012","B1","cluster1",45.5985693829734
"5013","B1","cluster1",14.9140623265623
"5014","B1","cluster1",35.4471972471972
"5015","B1","cluster1",20.0321789321789
"5016","B1","cluster1",29.280728993229
"5017","B1","cluster1",35.5471972471972
"5018","B1","cluster1",39.142148653944
"5019","B1","cluster1",42.8446313564267
"5020","B1","cluster1",45.8876136720177
"5021","B1","cluster1",22.0015623265623
"5022","B1","cluster1",42.7353896103896
"5023","B1","cluster1",44.0267518285472
"5024","B1","cluster1",44.0239301333342
"5025","B1","cluster1",33.4181942025982
"5026","B1","cluster1",20.1178682428682
"5027","B1","cluster1",28.4572634666675
"5028","B1","cluster1",35.0214035964036
"5029","B1","cluster1",34.5811942142824
"5030","B1","cluster1",42.3981115075155
"5031","B1","cluster1",28.7250360750361
"5032","B1","cluster1",43.7796318877201
"5033","B1","cluster1",33.5108877233877
"5034","B1","cluster1",34.6795296063249
"5035","B1","cluster1",27.8129079254079
"5036","B1","cluster1",17.5676472294426
"5037","B1","cluster1",40.9866646210686
"5038","B1","cluster1",20.886544011544
"5039","B1","cluster1",24.880728993229
"5040","B1","cluster1",40.6957305551346
"5041","B1","cluster1",49.2154512154512
"5042","B1","cluster1",19.8956349206349
"5043","B1","cluster1",42.056800668596
"5044","B1","cluster1",30.8988455988456
"5045","B1","cluster1",19.9973956598957
"5046","B1","cluster2",41.6377344877345
"5047","B1","cluster2",47.5723428317469
"5048","B1","cluster2",18.6544011544012
"5049","B1","cluster2",44.4532217782218
"5050","B1","cluster2",32.2214396714397
"5051","B1","cluster2",33.7007936507936
"5052","B1","cluster2",50.0789793539794
"5053","B1","cluster2",30.5442210567211
"5054","B1","cluster2",43.7904512154512
"5055","B1","cluster2",38.4555916305916
"5056","B1","cluster2",42.1040043290043
"5057","B1","cluster2",45.5727835745789
"5058","B1","cluster2",36.933453942858
"5059","B1","cluster2",41.2593004218004
"5060","B1","cluster2",33.0594988344988
"5061","B1","cluster2",27.8062191893074
"5062","B1","cluster2",21.9644063238103
"5063","B1","cluster2",29.3483877233877
"5064","B1","cluster2",19.0011904761905
"5065","B1","cluster2",47.6223428317469
"5066","B1","cluster2",37.3460678210678
"5067","B1","cluster2",40.7063242313242
"5068","B1","cluster2",20.7971972471972
"5069","B1","cluster2",43.7262015762016
"5070","B1","cluster2",33.9174603174603
"5071","B1","cluster2",52.1983877233877
"5072","B1","cluster2",34.4789432789433
"5073","B1","cluster2",52.9250360750361
"5074","B1","cluster2",44.4380012960895
"5075","B1","cluster2",48.4039432789433
"5076","B1","cluster2",24.5884920634921
"5077","B1","cluster2",47.061482961483
"5078","B1","cluster2",48.3169334750217
"5079","B1","cluster2",43.6829115329115
"5080","B1","cluster2",48.9125683956566
"5081","B1","cluster2",45.7551337551338
"5082","B1","cluster2",49.5948162948163
"5083","B1","cluster2",16.9015623265623
"5084","B1","cluster2",37.3688074782115
"5085","B1","cluster2",48.45005463685
"5086","B1","cluster2",49.3233877233877
"5087","B1","cluster2",46.0854908979909
"5088","B1","cluster2",48.8086001416884
"5089","B1","cluster2",50.5053321678322
"5090","B1","cluster2",18.0198773448773
"5091","B1","cluster2",20.9289682539683
"5092","B1","cluster2",26.5777528027528
"5093","B1","cluster2",39.7170901595824
"5094","B1","cluster2",47.2239301333342
"5095","B1","cluster2",48.8294122544123
"5096","B1","cluster2",46.0521408115448
"5097","B1","cluster2",44.7579115329115
"5098","B1","cluster2",31.1646575646576
"5099","B1","cluster2",31.7305916305916
"5100","B1","cluster2",31.5500360750361
"5101","B1","cluster2",30.2953587047627
"5102","B1","cluster2",33.500266808355
"5103","B1","cluster2",40.3326353170393
"5104","B1","cluster2",42.6305305805306
"5105","B1","cluster2",28.2480158730159
"5106","B1","cluster2",48.8434634809635
"5107","B1","cluster2",35.1813242313242
"5108","B1","cluster2",42.6245781995782
"5109","B1","cluster2",45.7837412587413
"5110","B1","cluster2",32.9409451659452
"5111","B1","cluster2",32.9206099456099
"5112","B1","cluster2",18.9801587301587
"5113","B1","cluster2",44.9597906178789
"5114","B1","cluster2",38.0509503353544
"5115","B1","cluster2",44.9755174349215
"5116","B1","cluster2",35.3414432789433
"5117","B1","cluster2",44.7079725829726
"5118","B1","cluster2",47.9379652210535
"5119","B1","cluster2",47.7714396714397
"5120","B1","cluster2",44.9351301476301
"5121","B1","cluster2",33.5240763321646
"5122","B1","cluster2",42.4895525226408
"5123","B1","cluster2",23.7754819872773
"5124","B1","cluster2",44.2664704432658
"5125","B1","cluster2",38.1424353424353
"5126","B1","cluster2",34.4230158730159
"5127","B1","cluster2",41.2652360496401
"5128","B1","cluster2",49.0945650539691
"5129","B1","cluster2",39.545670995671
"5130","B1","cluster2",26.8857142857143
"5131","B1","cluster2",36.5358877233877
"5132","B1","cluster2",47.4043053137093
"5133","B1","cluster2",49.0181961012843
"5134","B1","cluster2",31.8519591519592
"5135","B1","cluster2",44.0726301476302
"5136","B1","cluster2",41.9583694083694
"5137","B1","cluster2",50.5984487734488
"5138","B1","cluster2",52.1428682428682
"5139","B1","cluster2",50.9780445861328
"5140","B1","cluster2",49.0583694083694
"5141","B1","cluster2",49.3689536770419
"5142","B1","cluster2",51.5095349095349
"5143","B1","cluster2",32.2801337551338
"5144","B1","cluster2",33.2424353424353
"5145","B1","cluster2",31.3678571428571
"5146","B1","cluster2",42.7134670884671
"5147","B1","cluster2",45.5729908979909
"5148","B1","cluster2",49.4979908979909
"5149","B1","cluster2",46.1745532245532
"5150","B1","cluster2",29.4294011544012
"5151","B1","cluster2",34.273088023088
"5152","B1","cluster2",24.536544011544
"5153","B1","cluster2",36.7384920634921
"5154","B1","cluster2",46.0433745777786
"5155","B1","cluster2",48.5181239512122
"5156","B1","cluster2",38.2190587190587
"5157","B1","cluster2",52.345646020646
"5158","B1","cluster2",44.3055916305916
"5159","B1","cluster2",31.045646020646
"5160","B1","cluster2",37.4567821067821
"5161","B1","cluster2",48.7142968142968
"5162","B1","cluster2",45.0745532245532
"5163","B1","cluster2",49.0575147075147
"5164","B1","cluster2",44.5142607392607
"5165","B1","cluster2",46.4706099456099
"5166","B1","cluster2",40.9111471861472
"5167","B1","cluster2",48.0972582972583
"5168","B1","cluster2",48.1902528027528
"5169","B1","cluster2",49.2018541099423
"5170","B1","cluster2",45.3909451659452
"5171","B1","cluster2",34.4567821067821
"5172","B1","cluster2",44.0651154401154
"5173","B1","cluster2",35.7968253968254
"5174","B1","cluster2",37.8512265512266
"5175","B1","cluster2",48.7214396714397
"5176","B1","cluster2",34.4971972471972
"5177","B1","cluster2",26.0968253968254
"5178","B1","cluster2",48.590848040848
"5179","B1","cluster2",47.3067210567211
"5180","B1","cluster2",48.8311942142824
"5181","B1","cluster2",33.3083694083694
"5182","B1","cluster2",34.3638639138639
"5183","B1","cluster2",42.1820128401011
"5184","B1","cluster2",30.9198773448773
"5185","B1","cluster2",42.0963346294229
"5186","B1","cluster2",38.2900543900544
"5187","B1","cluster2",38.2122766122766
"5188","B1","cluster2",42.1281496281496
"5189","B1","cluster2",18.4789682539683
"5190","B1","cluster2",39.0501484626485
"5191","B1","cluster2",42.3252418333301
"5192","B1","cluster2",44.7083083583084
"5193","B1","cluster2",44.7806101924055
"5194","B1","cluster2",33.9214035964036
"5195","B1","cluster2",48.450266808355
"5196","B1","cluster2",50.207153957154
"5197","B1","cluster2",39.9351874432757
"5198","B1","cluster2",41.7640984015984
"5199","B1","cluster2",30.6702144046184
"5200","B1","cluster2",37.2805305805306
"5201","B1","cluster2",49.2004079254079
"5202","B1","cluster2",33.9485861360861
"5203","B1","cluster2",41.6669334750217
"5204","B1","cluster2",44.4100412444453
"5205","B1","cluster2",45.9872766122766
"5206","B1","cluster2",39.6006063381063
"5207","B1","cluster2",47.294023928428
"5208","B1","cluster2",55.4186507936508
"5209","B1","cluster2",35.2127344877345
"5210","B1","cluster2",47.5101301476302
"5211","B1","cluster2",18.7313242313242
"5212","B1","cluster2",41.3938153206106
"5213","B1","cluster2",29.8428932178932
"5214","B1","cluster2",47.9442210567211
"5215","B1","cluster2",49.2447112527995
"5216","B1","cluster2",49.500266808355
"5217","B1","cluster2",25.2456349206349
"5218","B1","cluster2",47.810870970275
"5219","B1","cluster2",35.7968004218004
"5220","B1","cluster2",48.7094988344988
"5221","B1","cluster2",26.7789682539683
"5222","B1","cluster2",39.0694194694195
"5223","B1","cluster2",35.7313242313242
"5224","B1","cluster2",45.6342836686877
"5225","B1","cluster2",33.7372766122766
"5226","B1","cluster2",36.5858877233877
"5227","B1","cluster2",42.3472582972583
"5228","B1","cluster2",33.5102924852925
"5229","B1","cluster2",37.1108877233877
"5230","B1","cluster2",41.4699319817273
"5231","B1","cluster2",18.6044011544012
"5232","B1","cluster2",48.2421356421356
"5233","B1","cluster2",21.2289682539683
"5234","B1","cluster2",38.273088023088
"5235","B1","cluster2",43.980511577747
"5236","B1","cluster2",47.6419334750217
"5237","B1","cluster2",45.2500360750361
"5238","B1","cluster2",38.9968004218004
"5239","B1","cluster2",41.6801337551338
"5240","B1","cluster2",41.8258892852933
"5241","B1","cluster2",33.1319194694195
"5242","B1","cluster2",23.2710678210678
"5243","B1","cluster2",47.6923663754546
"5244","B1","cluster2",51.1162448662449
"5245","B1","cluster2",35.5462412587413
"5246","B1","cluster2",47.1613779194662
"5247","B1","cluster2",43.9193144274027
"5248","B1","cluster2",42.0356893106893
"5249","B1","cluster2",47.8103174603175
"5250","B1","cluster2",35.0019591519591
"5251","B1","cluster2",40.4984487734488
"5252","B1","cluster2",43.0083694083694
"5253","B1","cluster2",40.9150543900544
"5254","B1","cluster2",33.8495092325975
"5255","B1","cluster2",38.036544011544
"5256","B1","cluster2",48.4214396714397
"5257","B1","cluster2",50.7456099456099
"5258","B1","cluster2",33.5851874432757
"5259","B1","cluster2",46.9316520897403
"5260","B1","cluster2",37.3000360750361
"5261","B1","cluster2",39.5460678210678
"5262","B1","cluster2",37.7102924852925
"5263","B1","cluster2",21.7123015873016
"5264","B1","cluster2",53.9968115218115
"5265","B1","cluster2",51.102355977356
"5266","B1","cluster2",25.1123015873016
"5267","B1","cluster2",45.9953587047627
"5268","B1","cluster2",49.6112317206357
"5269","B1","cluster3",37.9032106782107
"5270","B1","cluster3",18.0456349206349
"5271","B1","cluster3",39.0246503496504
"5272","B1","cluster3",39.4439976689977
"5273","B1","cluster3",29.6321789321789
"5274","B1","cluster3",23.0623015873016
"5275","B1","cluster3",44.6428932178932
"5276","B1","cluster3",40.9051948051948
"5277","B1","cluster3",50.3787448662449
"5278","B1","cluster3",19.0634920634921
"5279","B1","cluster3",29.3971972471972
"5280","B1","cluster3",34.2801587301587
"5281","B1","cluster3",47.264855977356
"5282","B1","cluster3",34.2685364398818
"5283","B1","cluster3",22.2551587301587
"5284","B1","cluster3",40.6595349095349
"5285","B1","cluster3",39.5873376623377
"5286","B1","cluster3",31.3657429988312
"5287","B1","cluster3",42.6520275476158
"5288","B1","cluster3",25.1044011544012
"5289","B1","cluster3",29.5210678210678
"5290","B1","cluster3",25.0141169634123
"5291","B1","cluster3",34.7896825396825
"5292","B1","cluster3",28.7407429988312
"5293","B1","cluster3",43.4138639138639
"5294","B1","cluster3",31.377380952381
"5295","B1","cluster3",22.8440476190476
"5296","B1","cluster3",44.725468975469
"5297","B1","cluster3",22.8819194694195
"5298","B1","cluster3",24.8079365079365
"5299","B1","cluster3",32.2210678210678
"5300","B1","cluster3",32.8917027417027
"5301","B1","cluster3",18.3301337551338
"5302","B1","cluster3",17.9789682539683
"5303","B1","cluster3",18.6579365079365
"5304","B1","cluster3",41.1351874432757
"5305","B1","cluster3",44.7936258186258
"5306","B1","cluster3",34.1294011544012
"5307","B1","cluster3",21.4928932178932
"5308","B1","cluster3",37.2973073841027
"5309","B1","cluster3",23.368520776609
"5310","B1","cluster3",43.1386539255952
"5311","B1","cluster3",36.2000111000111
"5312","B1","cluster3",38.1269341769342
"5313","B1","cluster3",29.0930989761872
"5314","B1","cluster3",22.2011904761905
"5315","B1","cluster3",21.0480158730159
"5316","B1","cluster3",24.6988455988456
"5317","B1","cluster3",40.1621216202099
"5318","B1","cluster3",17.386544011544
"5319","B1","cluster3",33.5977585995539
"5320","B1","cluster3",30.9003731347772
"5321","B1","cluster3",26.488924963925
"5322","B1","cluster3",26.4246031746032
"5323","B1","cluster3",37.1392968142968
"5324","B1","cluster3",31.0588153206106
"5325","B1","cluster3",39.8512015762016
"5326","B1","cluster3",37.8666777666778
"5327","B1","cluster3",22.7218253968254
"5328","B1","cluster3",48.4676472294426
"5329","B1","cluster3",25.0123015873016
"5330","B1","cluster3",25.1313242313242
"5331","B1","cluster3",48.4597906178789
"5332","B1","cluster3",21.9877344877345
"5333","B1","cluster3",20.3240763321646
"5334","B1","cluster3",33.7267079111119
"5335","B1","cluster3",29.5564976689977
"5336","B1","cluster3",22.5210678210678
"5337","B1","cluster3",36.2039432789433
"5338","B1","cluster3",42.1655058523012
"5339","B1","cluster3",39.6771408115448
"5340","B1","cluster3",46.4305305805306
"5341","B1","cluster3",44.6220259988213
"5342","B1","cluster3",34.1930305805306
"5343","B1","cluster3",27.3714396714397
"5344","B1","cluster3",18.0032106782107
"5345","B1","cluster3",20.8761904761905
"5346","B1","cluster3",46.895670995671
"5347","B1","cluster3",26.5488455988456
"5348","B1","cluster3",29.2579365079365
"5349","B1","cluster3",23.3627344877345
"5350","B1","cluster3",23.3956349206349
"5351","B1","cluster3",21.3940476190476
"5352","B1","cluster3",16.6956349206349
"5353","B1","cluster3",28.0107142857143
"5354","B1","cluster3",16.2396825396825
"5355","B1","cluster3",36.584126984127
"5356","B1","cluster3",22.4198773448773
"5357","B1","cluster3",29.818520776609
"5358","B1","cluster3",21.9789682539683
"5359","B1","cluster3",22.6083694083694
"5360","B1","cluster3",17.7956349206349
"5361","B1","cluster3",31.2127344877345
"5362","B1","cluster3",36.8460678210678
"5363","B1","cluster3",27.0877344877345
"5364","B1","cluster3",41.1784774865657
"5365","B1","cluster3",17.3127344877345
"5366","B1","cluster3",37.3863779194662
"5367","B1","cluster3",22.7884920634921
"5368","B1","cluster3",35.7029872904873
"5369","B1","cluster3",25.8396575646576
"5370","B1","cluster3",32.7451353170393
"5371","B1","cluster3",25.636544011544
"5372","B1","cluster3",24.3627344877345
"5373","B1","cluster3",31.1025543900544
"5374","B1","cluster3",26.9377344877345
"5375","B1","cluster3",22.5960678210678
"5376","B1","cluster3",26.5655122655123
"5377","B1","cluster3",23.8210678210678
"5378","B1","cluster3",32.1321789321789
"5379","B1","cluster3",38.0449134199134
"5380","B1","cluster3",51.0198162948163
"5381","B1","cluster3",26.1456349206349
"5382","B1","cluster3",23.4956349206349
"5383","B1","cluster3",27.9055916305916
"5384","B1","cluster3",25.354773004773
"5385","B1","cluster3",16.1698773448773
"5386","B1","cluster3",36.2912698412698
"5387","B1","cluster3",26.1347656428539
"5388","B1","cluster3",29.781072990477
"5389","B1","cluster3",43.1567821067821
"5390","B1","cluster3",39.2412698412698
"5391","B1","cluster3",40.1825032067985
"5392","B1","cluster3",42.9136848230889
"5393","B1","cluster3",36.5817011765847
"5394","B1","cluster3",40.9451023382937
"5395","B1","cluster3",38.4037694405648
"5396","B1","cluster3",23.7430305805306
"5397","B1","cluster3",39.7803205922619
"5398","B1","cluster3",26.5134920634921
"5399","B1","cluster3",47.3438074782115
"5400","B1","cluster3",42.8687464281505
"5401","B1","cluster3",35.9546712416126
"5402","B1","cluster3",31.2930305805306
"5403","B1","cluster3",18.1813242313242
"5404","B1","cluster3",25.9574096654979
"5405","B1","cluster3",21.209102009102
"5406","B1","cluster3",25.6471972471972
"5407","B1","cluster3",40.0870643245643
"5408","B1","cluster3",28.798957986458
"5409","B1","cluster3",43.3287198912199
"5410","B1","cluster3",21.1246031746032
"5411","B1","cluster3",44.8448162948163
"5412","B1","cluster3",24.2107142857143
"5413","B1","cluster3",23.3127344877345
"5414","B1","cluster3",44.9329115329115
"5415","B1","cluster3",46.8795217639258
"5416","B1","cluster3",18.1348956598957
"5417","B1","cluster3",50.3579115329115
"5418","B1","cluster3",35.9655122655123
"5419","B1","cluster3",34.4968004218004
"5420","B1","cluster3",25.3468253968254
"5421","B1","cluster3",37.1442210567211
"5422","B1","cluster3",20.3532106782107
"5423","B1","cluster3",45.8706099456099
"5424","B1","cluster3",40.1932650682651
"5425","B1","cluster3",41.5392968142968
"5426","B1","cluster3",27.1813492063492
"5427","B1","cluster3",25.4468253968254
"5428","B1","cluster3",24.8544011544012
"5429","B1","cluster3",46.3655122655123
"5430","B1","cluster3",25.4718253968254
"5431","B1","cluster3",48.5720922051804
"5432","B1","cluster3",43.1390984015984
"5433","B1","cluster3",35.1348956598957
"5434","B1","cluster3",20.7778138528139
"5435","B1","cluster3",38.5449369043409
"5436","B1","cluster3",45.5642968142968
"5437","B1","cluster3",42.0745781995782
"5438","B1","cluster3",46.0738206238206
"5439","B1","cluster3",32.7192210567211
"5440","B1","cluster3",24.2468004218004
"5441","B1","cluster3",17.7134920634921
"5442","B1","cluster3",25.1277528027528
"5443","B1","cluster3",42.4196811214765
"5444","B1","cluster3",32.6269341769342
"5445","B1","cluster3",33.1928321678322
"5446","B1","cluster3",42.6801698301698
"5447","B1","cluster3",48.6317210567211
"5448","B1","cluster3",36.2409451659452
"5449","B1","cluster3",32.534126984127
"5450","B1","cluster3",44.9754402460285
"5451","B1","cluster3",20.7884920634921
"5452","B1","cluster3",24.6698773448773
"5453","B1","cluster3",19.7551587301587
"5454","B1","cluster3",41.9879652210535
"5455","B1","cluster3",49.2932650682651
"5456","B1","cluster3",34.0257686757687
"5457","B1","cluster3",41.7356203437086
"5458","B1","cluster3",18.8722582972583
"5459","B1","cluster3",46.1067571317571
"5460","B1","cluster3",25.9198773448773
"5461","B1","cluster3",35.6539432789433
"5462","B1","cluster3",47.1868548118548
"5463","B1","cluster3",19.2551587301587
"5464","B1","cluster3",22.7246031746032
"5465","B1","cluster3",42.6701441532324
"5466","B1","cluster3",47.1086001416884
"5467","B1","cluster3",36.8187229437229
"5468","B1","cluster3",28.3218253968254
"5469","B1","cluster3",21.1694194694195
"5470","B1","cluster3",38.0118108198991
"5471","B1","cluster3",36.7079115329115
"5472","B1","cluster3",32.9555666555667
"5473","B1","cluster3",19.3857142857143
"5474","B1","cluster3",24.1655122655123
"5475","B1","cluster3",25.7860861360861
"5476","B1","cluster3",38.7479908979909
"5477","B1","cluster3",33.6313492063492
"5478","B1","cluster3",20.536544011544
"5479","B1","cluster3",36.4404872904873
"5480","B1","cluster3",35.3654872904873
"5481","B1","cluster3",23.4789682539683
"5482","B1","cluster3",32.8507936507936
"5483","B1","cluster3",45.3454115329115
"5484","B1","cluster3",18.5152528027528
"5485","B1","cluster3",42.6275543900544
"5486","B1","cluster3",25.1821789321789
"5487","B1","cluster3",21.8883981214864
"5488","B1","cluster3",48.9567210567211
"5489","B1","cluster3",21.259102009102
"5490","B1","cluster3",40.0552195740276
"5491","B1","cluster3",48.5123376623377
"5492","B1","cluster3",35.5127344877345
"5493","B1","cluster3",39.5569194694195
"5494","B1","cluster3",20.3127344877345
"5495","B1","cluster3",27.3718253968254
"5496","B1","cluster3",36.8341871709825
"5497","B1","cluster3",31.773549489726
"5498","B1","cluster3",17.7813492063492
"5499","B1","cluster3",36.9046318877201
"5500","B1","cluster3",35.3833879701833
"5501","B1","cluster3",29.1301587301587
"5502","B1","cluster3",37.5553321678322
"5503","B1","cluster3",18.7428571428571
"5504","B1","cluster3",38.0414432789433
"5505","B1","cluster3",33.0210678210678
"5506","B1","cluster3",26.5246031746032
"5507","B1","cluster3",28.0155122655123
"5508","B1","cluster3",44.8825147075147
"5509","B1","cluster3",23.6456349206349
"5510","B1","cluster3",38.5067210567211
"5511","B1","cluster3",28.3155122655123
"5512","B1","cluster3",47.177331002331
"5513","B1","cluster3",42.814262023666
"5514","B1","cluster3",33.688924963925
"5515","B1","cluster3",28.286544011544
"5516","B1","cluster3",35.3168151293151
"5517","B1","cluster3",43.9301948051948
"5518","B1","cluster3",42.7473073841027
"5519","B1","cluster3",42.4782702376743
"5520","B1","cluster3",35.2904872904873
"5521","B1","cluster3",24.1277528027528
"5522","B1","cluster3",36.9931239512122
"5523","B1","cluster3",34.6174103674104
"5524","B1","cluster3",22.2968253968254
"5525","B1","cluster3",27.286544011544
"5526","B1","cluster4",27.8634670884671
"5527","B1","cluster4",48.0837412587413
"5528","B1","cluster4",19.7377344877345
"5529","B1","cluster4",39.33559864754
"5530","B1","cluster4",40.9088257932298
"5531","B1","cluster4",17.8387982257395
"5532","B1","cluster4",44.6815498083451
"5533","B1","cluster4",29.5714035964036
"5534","B1","cluster4",18.8277528027528
"5535","B1","cluster4",28.544023928428
"5536","B1","cluster4",21.109102009102
"5537","B1","cluster4",28.9055916305916
"5538","B1","cluster4",16.586544011544
"5539","B1","cluster4",15.9377344877345
"5540","B1","cluster4",37.640848040848
"5541","B1","cluster4",33.6956099456099
"5542","B1","cluster4",25.3489301333342
"5543","B1","cluster4",35.9652528027528
"5544","B1","cluster4",20.1789682539683
"5545","B1","cluster4",17.1490763321646
"5546","B1","cluster4",29.0989301333342
"5547","B1","cluster4",43.3438074782115
"5548","B1","cluster4",46.4558223639106
"5549","B1","cluster4",41.5454115329115
"5550","B1","cluster4",21.6321789321789
"5551","B1","cluster4",18.5722582972583
"5552","B1","cluster4",20.1623015873016
"5553","B1","cluster4",20.4134670884671
"5554","B1","cluster4",26.7155122655123
"5555","B1","cluster4",24.1734487734488
"5556","B1","cluster4",34.031072990477
"5557","B1","cluster4",15.2962985543868
"5558","B1","cluster4",34.3586755706169
"5559","B1","cluster4",34.7639235845268
"5560","B1","cluster4",22.8051587301587
"5561","B1","cluster4",27.8301337551338
"5562","B1","cluster4",41.2734487734488
"5563","B1","cluster4",23.0228858559741
"5564","B1","cluster4",12.5430305805306
"5565","B1","cluster4",41.1042350623233
"5566","B1","cluster4",26.0884920634921
"5567","B1","cluster4",19.4511904761905
"5568","B1","cluster4",43.4329115329115
"5569","B1","cluster4",20.4324096654979
"5570","B1","cluster4",43.9394063238103
"5571","B1","cluster4",20.7515623265623
"5572","B1","cluster4",18.4698773448773
"5573","B1","cluster4",18.1515623265623
"5574","B1","cluster4",20.3532106782107
"5575","B1","cluster4",37.8337412587413
"5576","B1","cluster4",18.3348956598957
"5577","B1","cluster4",41.1275015619056
"5578","B1","cluster4",23.0730158730159
"5579","B1","cluster4",38.3267079111119
"5580","B1","cluster4",21.4659581777535
"5581","B1","cluster4",19.7438153206107
"5582","B1","cluster4",37.6886162990096
"5583","B1","cluster4",13.7854819872773
"5584","B1","cluster4",46.9287109805063
"5585","B1","cluster4",35.190848040848
"5586","B1","cluster4",18.1051587301587
"5587","B1","cluster4",18.1286920380961
"5588","B1","cluster4",29.5979908979909
"5589","B1","cluster4",28.7864481708522
"5590","B1","cluster4",30.3822634666675
"5591","B1","cluster4",29.6471972471972
"5592","B1","cluster4",17.4212985543868
"5593","B1","cluster4",29.9427632008514
"5594","B1","cluster4",35.9174163396518
"5595","B1","cluster4",22.1860861360861
"5596","B1","cluster4",36.2868810712851
"5597","B1","cluster4",28.3273572617613
"5598","B1","cluster4",26.2354819872773
"5599","B1","cluster4",37.680728993229
"5600","B1","cluster4",20.1395525226408
"5601","B1","cluster4",26.1527528027528
"5602","B1","cluster4",44.5028734122774
"5603","B1","cluster4",47.9808223639106
"5604","B1","cluster4",13.681072990477
"5605","B1","cluster4",41.1049264317218
"5606","B1","cluster4",46.1245092325975
"5607","B1","cluster4",28.5805916305916
"5608","B1","cluster4",39.6326353170393
"5609","B1","cluster4",30.4564213564214
"5610","B1","cluster4",26.6610861360861
"5611","B1","cluster4",28.8601301476301
"5612","B1","cluster4",30.402148653944
"5613","B1","cluster4",21.5884920634921
"5614","B1","cluster4",36.7322497028529
"5615","B1","cluster4",28.3288075219988
"5616","B1","cluster4",35.2638449110804
"5617","B1","cluster4",35.97090172899
"5618","B1","cluster4",29.109644695578
"5619","B1","cluster4",20.7003370597411
"5620","B1","cluster4",40.1405058523012
"5621","B1","cluster4",42.8912448662449
"5622","B1","cluster4",21.6453587047627
"5623","B1","cluster4",42.3583444333444
"5624","B1","cluster4",16.5294011544012
"5625","B1","cluster4",35.9805305805306
"5626","B1","cluster4",44.9530445861328
"5627","B1","cluster4",51.5985861360861
"5628","B1","cluster4",27.3051587301587
"5629","B1","cluster4",36.4928932178932
"5630","B1","cluster4",50.0269591519592
"5631","B1","cluster4",26.4198773448773
"5632","B1","cluster4",18.9198773448773
"5633","B1","cluster4",45.1031496281496
"5634","B1","cluster4",23.8468253968254
"5635","B1","cluster4",21.8735861360861
"5636","B1","cluster4",20.6015623265623
"5637","B1","cluster4",27.0489301333342
"5638","B1","cluster4",26.5468004218004
"5639","B1","cluster4",32.2850057968011
"5640","B1","cluster4",25.5450057968011
"5641","B1","cluster4",34.6407429988312
"5642","B1","cluster4",35.918228993229
"5643","B1","cluster4",38.4825147075147
"5644","B1","cluster4",26.9018541099423
"5645","B1","cluster4",21.5985861360861
"5646","B1","cluster4",18.9123015873016
"5647","B1","cluster4",25.5419084999967
"5648","B1","cluster4",21.4848956598957
"5649","B1","cluster4",20.3721315590729
"5650","B1","cluster4",33.1634670884671
"5651","B1","cluster4",32.1784414115296
"5652","B1","cluster4",26.3159581777535
"5653","B1","cluster4",27.6778734122774
"5654","B1","cluster4",39.0833254305609
"5655","B1","cluster4",43.5390984015984
"5656","B1","cluster4",36.0789603511958
"5657","B1","cluster4",32.5964048808089
"5658","B1","cluster4",41.4115930983884
"5659","B1","cluster4",30.3500111000111
"5660","B1","cluster4",16.5881063381063
"5661","B1","cluster4",42.9089120948454
"5662","B1","cluster4",30.9195650539691
"5663","B1","cluster4",41.1992769341605
"5664","B1","cluster4",22.934685671627
"5665","B1","cluster4",44.7760604591487
"5666","B1","cluster4",19.8395525226408
"5667","B1","cluster4",42.2485333079373
"5668","B1","cluster4",18.9848956598957
"5669","B1","cluster4",31.5891556972439
"5670","B1","cluster4",25.336544011544
"5671","B1","cluster4",33.8809239913173
"5672","B1","cluster4",14.8515623265623
